id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
ant_man_and_the_wasp_quantumania,102782426,2023-02-24,Sandie Angulo Chen,False,3/5,fresh,Common Sense Media,Is it worth watching this to keep up with the MCU&#63; Sure&#46; It&apos;s hard not to root for the &quot;little guy&#46;&quot; But this movie is &quot;just fine&quot; instead of particularly funny&#44; thrilling&#44; or memorable&#46; ,POSITIVE,https://www.commonsensemedia.org/movie-reviews/ant-man-and-the-wasp-quantumania
ant_man_and_the_wasp_quantumania,102780388,2023-02-16,Don Kaye,False,4/5,fresh,Den of Geek,In the case of the third Ant-Man movie&#44; bigger does mean better&#44; but not without a few growing pains&#46;,POSITIVE,https://issuu.com/denofgeek/docs/den-of-geek-issue-9-shazam/56
ant_man_and_the_wasp_quantumania,102781828,2023-02-22,Thelma Adams,True,3/5,fresh,AARP Movies for Grownups,"The visuals are so busy, the jokes so tame, the homilies so overfamiliar, the only option is surrendering to the chaos. But those pros Pfeiffer and Douglas up the game with an interstellar Romancing the Stone vibe. ",POSITIVE,https://www.aarp.org/entertainment/television/info-2023/what-to-watch-best-new-movies-shows-streaming.html
ant_man_and_the_wasp_quantumania,102780948,2023-02-17,David Gonzalez,False,3/5,fresh,The Cinematic Reel,Ant-Man and the Wasp&#58; Quantumania&#44;&#160;a film that blasts into a galaxy far&#44; far away&#46; While there are plenty of bumps on the journey&#44; it&apos;s hard not to be fully invested in Jonathan Majors&apos; magnetic presence and Paul Rudd&apos;s contagious charm&#46;,POSITIVE,https://thecinematicreel.com/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780792,2023-02-17,Christopher Lloyd,False,4/5,fresh,The Film Yap,The storytelling&apos;s a bit unmoored&#44; but Paul Rudd shines in a colorful cantina of weird alien creatures and Jonathan Majors gives a charismatic pathos to Kang the Conqueror&#46; Isn&apos;t it nice to have MCU movies that are just plain fun again&#63;,POSITIVE,https://filmyap.substack.com/p/the-av-room-indy-now-february-17
ant_man_and_the_wasp_quantumania,102779531,2023-02-14,Don Shanahan,False,2/5,rotten,Film Obsessive,How is something that is supposed to be small become something that is way&#44; way&#44; way too much&#63;,NEGATIVE,https://filmobsessive.com/film/new-releases/ant-man-and-the-wasp-quantumania-flaunts-fluffy-stakes/
ant_man_and_the_wasp_quantumania,102781569,2023-02-21,Mihir Bhanage,False,3.5/5,fresh,The Times of India,"Ant-Man and The Wasp: Quantumania takes you on a fun adventure. And, as always, stay back for Easter eggs in the mid and post credit scenes.",POSITIVE,https://timesofindia.indiatimes.com/entertainment/english/movie-reviews/ant-man-and-the-wasp-quantumania/movie-review/97948751.cms
ant_man_and_the_wasp_quantumania,102780543,2023-02-16,Josh Saunders,False,2/5,rotten,The Sun (UK),"Kang remains more myth than menace and, save for a few dorky gags and sweet father-daughter moments, it's an easily missable movie.",NEGATIVE,https://www.thesun.co.uk/tv/21402716/marcel-the-shell-with-shoes-on-review/
ant_man_and_the_wasp_quantumania,102789858,2023-03-18,MontiLee Stormer,False,3.5/5,fresh,MovieReelist.com,The MCU spent Phase 4 showing a sprawling universe at some point&#44; they&#8217;re all going to have to come together to beat the crap out of each other&#46; We&#8217;ve got a whole multiverse to sit down to&#44; so let Ant-Man and the Wasp&#58; Quantumania be that appetizer&#46;,POSITIVE,https://moviereelist.com/review/ant-man-quantumania/
ant_man_and_the_wasp_quantumania,102779604,2023-02-14,Hope Madden,False,2.5/5,rotten,MaddWolf,There are some big ideas here&#44; and the attempts at world-building are ambitiously borrowed&#44; but much the same as its unlikely Avenger&#44; Quantumania comes up small&#46;,NEGATIVE,https://maddwolf.com/new-in-theaters/i-am-once-again-asking-you-to-get-small/#sthash.P249x0Kg.dpbs
ant_man_and_the_wasp_quantumania,102781867,2023-02-22,Nick Hasted,False,3/5,fresh,The Arts Desk,"Tentatively pushing into broader fantasy cinema, it retains frissons for those of us who did grow up having our imaginations blown open by Jack Kirby. ",POSITIVE,https://www.theartsdesk.com/film/ant-man-and-wasp-quantumania-review-marvel-head-infinity-and-beyond
ant_man_and_the_wasp_quantumania,102779521,2023-02-14,Clarisse Loughrey,True,3/5,fresh,Independent (UK),"All in all – particularly when balanced against the weightiness of Majors’s performance – Quantumania nicely hits the mark: it’s goofy, but goofy to just the right degree.",POSITIVE,https://www.independent.co.uk/arts-entertainment/films/reviews/ant-man-quantumania-review-b2282134.html
ant_man_and_the_wasp_quantumania,102780837,2023-02-17,Donald Clarke,True,3/5,fresh,Irish Times,Imagine a Roger Corman film made with the combined budgets of every Roger Corman film and you are halfway there&#46;,POSITIVE,https://www.irishtimes.com/culture/film/review/2023/02/16/ant-man-and-the-wasp-quantumania-welcome-relief-from-marvel-at-its-most-pompous/
ant_man_and_the_wasp_quantumania,102782779,2023-02-24,Rich Cline,False,3/5,fresh,Shadows on the Wall,"All of this makes the plot feel both murky and corny, while the action is less than convincing. Still, the cast is on fine form, finding moments of emotion alongside the snarky relationship humour.",POSITIVE,http://www.shadowsonthewall.co.uk/23/antmquan.htm
ant_man_and_the_wasp_quantumania,102780165,2023-02-15,Ezequiel Boetti,False,1.5/5,rotten,Otroscines.com,... lacks any hint of humor and no one seems interested in naturally performing the overwritten dialogues. [Full review in Spanish],NEGATIVE,https://www.otroscines.com/nota-18835-critica-de-ant-man-and-the-wasp-quantumania-de-peyton-r
ant_man_and_the_wasp_quantumania,102781469,2023-02-21,Joseph Garcia,False,3.5/5,fresh,Dynamic Duel Podcast,One of Marvel&apos;s most visually inventive films with fantastical world-building&#44; and the franchise&apos;s most imposing villain yet in Kang the Conqueror&#46;,POSITIVE,https://www.dynamicduel.com/ant-man-and-the-wasp-quantumania-review/
ant_man_and_the_wasp_quantumania,102781828,2023-02-22,Thelma Adams,True,3/5,fresh,AARP Movies for Grownups,"The visuals are so busy, the jokes so tame, the homilies so overfamiliar, the only option is surrendering to the chaos. But those pros Pfeiffer and Douglas up the game with an interstellar Romancing the Stone vibe. ",POSITIVE,https://www.aarp.org/entertainment/television/info-2023/what-to-watch-best-new-movies-shows-streaming.html
ant_man_and_the_wasp_quantumania,102779743,2023-02-14,Dave Lee,False,2.5/5,rotten,Dave Lee Down Under,A big&#44; dumb blockbuster that can&apos;t decide whether it&apos;s a crazy comedy or a gritty drama&#46; A huge contrast between tone and narrative leaves this one feeling far too uneven&#46;&#46;&#46; Tired of being continuously introduced to the Multiverse&#46; Time to get on with it&#46;,NEGATIVE,https://www.youtube.com/watch?v=9Js9VuwVNtk&feature=youtu.be
ant_man_and_the_wasp_quantumania,102780769,2023-02-17,Brian Viner,False,2/5,rotten,Daily Mail (UK),"Naturally, the special effects in Peyton Reed’s film are dazzling. But there is such a thing as too much dazzle, for which the best-known antidote is to shut your eyes.",NEGATIVE,https://www.dailymail.co.uk/tvshowbiz/article-11761265/BRIAN-VINER-reviews-Ant-Man-Wasp-Quantumania.html
ant_man_and_the_wasp_quantumania,102779555,2023-02-14,Jeff Nelson,False,2/5,rotten,Showbiz Cheat Sheet,Ant-Man and the Wasp&#58; Quantumania is an unwieldy and monotonous repackaging of what came before&#46;,NEGATIVE,https://www.cheatsheet.com/entertainment/ant-man-and-the-wasp-quantumania-movie-review.html/
ant_man_and_the_wasp_quantumania,102782395,2023-02-23,Jake Wilson,True,2.5/5,rotten,The Age (Australia),"The more appealing thing about the whole enterprise is the mental image of these former A-listers hanging out between takes, swapping stories of the old days and competing over who least understands the script.",NEGATIVE,https://www.theage.com.au/culture/movies/michael-douglas-michelle-pfeiffer-reduced-to-this-20230215-p5cknd.html
ant_man_and_the_wasp_quantumania,102779968,2023-02-15,Neil Pond,False,2/5,rotten,Neil's Entertainment Picks,This supersized&#44; noisy and sometimes chaotic superhero adventure won&#8217;t be for everyone&#8212;particularly those who like their movies smaller&#44; quieter&#44; a bit more subtle and with less blowout spectacle&#44; and fewer ants&#46;,NEGATIVE,http://neilsentertainmentpicks.com/2023/02/15/ant-y-warfare/
ant_man_and_the_wasp_quantumania,102781954,2023-02-22,Mark Jackson,False,2.5/5,rotten,Epoch Times,It&apos;s nice Hollywood&apos;s been scouring metaphysical and cosmological texts and translating them into comic book popcorn entertainment &#40;The Quantum Realm&#33;&#41; but the over-usage of CGI as a lazy replacement for the craft of good storytelling is tedious&#46;,NEGATIVE,https://www.theepochtimes.com/film-review-ant-man-and-the-wasp-quantumania-third-times-not-a-charm_5067685.html
ant_man_and_the_wasp_quantumania,102779761,2023-02-14,Julian Roman,False,2.5/5,rotten,MovieWeb,Quantumania throws every can of paint in the garage at the screen while struggling with tone and convincing character dynamics&#46; Jonathan Majors is an absolute beast as Kang the Conqueror&#46; The MCU&apos;s Phase Five starts on uneven footing&#46;  ,NEGATIVE,https://movieweb.com/ant-man-and-the-wasp-quantumania-review/
ant_man_and_the_wasp_quantumania,102780692,2023-02-17,Josh Wilding,False,3.5/5,fresh,ComicBookMovie.com,Despite being an example of why a movie shouldn&#8217;t be shot almost entirely in The Volume&#44; every time Jonathan Majors steps on screen as Kang&#44; Ant-Man and The Wasp&#58; Quantumania is an epic tale to astonish and a monumental chapter in the Multiverse Saga&#46; ,POSITIVE,https://comicbookmovie.com/ant_man/ant_man-and-the-wasp-quantumania/ant-man-and-the-wasp-quantumania-review-jonathan-majors-makes-phase-5-opener-an-epic-tale-to-astonish-a200540
ant_man_and_the_wasp_quantumania,102780956,2023-02-17,Scott Davis,False,2/5,rotten,HeyUGuys,The latest phase of the MCU begins in the microscopic world of the Quantum Realm - but is Marvel in danger of burnout just as Kang arrives&#63;,NEGATIVE,https://www.heyuguys.com/ant-man-and-the-wasp-quantumania-review/
ant_man_and_the_wasp_quantumania,102779654,2023-02-14,Rachel Leishman,False,4/5,fresh,The Mary Sue,"Quantumania, as a whole, is a solid third movie in Scott’s franchise and a nod to relationships and science, and brings us a fresh take on his daughter, Cassie Lang.",POSITIVE,https://www.themarysue.com/ant-man-and-the-wasp-quantumania-review/
ant_man_and_the_wasp_quantumania,102784175,2023-03-01,Joel Harley,False,3/5,rotten,Starburst,Not even Rudd’s effortless charisma can save the characters from feeling lost against a background of grey-brown sludge and unremarkable landscaping. ,NEGATIVE,https://www.starburstmagazine.com/reviews/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102779523,2023-02-14,Alex Flood,False,4/5,fresh,NME,Paul Rudd and Evangeline Lilly might be first-billed on the poster&#44; but this is undeniably the Jonathan Majors show &#8211; did Marvel just find its next great villain&#63;,POSITIVE,https://www.nme.com/reviews/film-reviews/ant-man-and-the-wasp-quantumania-review-kang-3398265
ant_man_and_the_wasp_quantumania,102779482,2023-02-14,Matt Rodriguez,False,4/5,fresh,Shakefire,Phase 4 was rather lackluster in its presentation on both an individual level and the bigger MCU picture&#44; but Quantumania delivers an entertaining first act of what&apos;s to come&#46;&#160;Jonathan Majors conquers the film &#40;and our hearts&#41; as Marvel&apos;s next big bad&#46;,POSITIVE,https://shakefire.net/4313/ant-man-and-the-wasp-quantumania-review
ant_man_and_the_wasp_quantumania,102780632,2023-02-17,Rob Dean,False,3/5,fresh,Bullz-Eye.com,The third Ant-Man installment certainly has some winning elements &#46;&#46;&#46; but it feels like it&#8217;s doing too much while trying to tackle something far too big&#46;,POSITIVE,http://www.bullz-eye.com/2023/02/16/movie-review-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780483,2023-02-16,Ricardo Rosado,False,3/5,rotten,Fotogramas,"... despite having excellent ingredients, this great adventure ends up repeating the franchise's go-to instruction manual in a surprisingly bland way. [Full review in Spanish]",NEGATIVE,https://www.fotogramas.es/peliculas-criticas/a42939390/ant-man-3-avispa-quantumania-critica-pelicula/
ant_man_and_the_wasp_quantumania,102779761,2023-02-14,Julian Roman,False,2.5/5,rotten,MovieWeb,Quantumania throws every can of paint in the garage at the screen while struggling with tone and convincing character dynamics&#46; Jonathan Majors is an absolute beast as Kang the Conqueror&#46; The MCU&apos;s Phase Five starts on uneven footing&#46;  ,NEGATIVE,https://movieweb.com/ant-man-and-the-wasp-quantumania-review/
ant_man_and_the_wasp_quantumania,102780845,2023-02-17,Luis Angel H. Mora,False,3.5/5,fresh,Cine Premiere,"Quantumania triumphs in its presentation of the new villain of the saga. Not only is Kang's character menacing, but his motivations and characteristics are resolved with grace.  [Full review in Spanish] ",POSITIVE,https://www.cinepremiere.com.mx/ant-man-and-the-wasp-quantumania-critica-pelicula.html
ant_man_and_the_wasp_quantumania,102780748,2023-02-17,Andy Lea,False,2/5,rotten,Daily Express (UK),There are some zippy set pieces where our heroes use their size-shifting suits to bat away Kang’s brittle stormtroopers. But the plot is formulaic and the dialogue largely witless... I’ll probably remember this as “the Baskin-Robbins One”.,NEGATIVE,https://www.express.co.uk/entertainment/films/1735502/Ant-Man-and-the-Wasp-Quantumania-film-review
ant_man_and_the_wasp_quantumania,102783989,2023-03-01,Cris Kennedy,False,3/5,fresh,The Canberra Times (Australia),"... While the film has a bunch of things to pick apart, it's aesthetic and visual enjoyability isn't one of them.",POSITIVE,https://www.canberratimes.com.au/story/8085661/new-ant-man-film-has-cool-cameos-and-a-new-villain/?cs=20904
ant_man_and_the_wasp_quantumania,102779968,2023-02-15,Neil Pond,False,2/5,rotten,Neil's Entertainment Picks,This supersized&#44; noisy and sometimes chaotic superhero adventure won&#8217;t be for everyone&#8212;particularly those who like their movies smaller&#44; quieter&#44; a bit more subtle and with less blowout spectacle&#44; and fewer ants&#46;,NEGATIVE,http://neilsentertainmentpicks.com/2023/02/15/ant-y-warfare/
ant_man_and_the_wasp_quantumania,102780524,2023-02-16,Kevin Maher,True,1/5,rotten,Times (UK),"It takes an impressive amount of ineptitude to plonk seasoned pros such as Douglas, Pfeiffer and Murray around a table and produce little more than awkward groans as Murray wheels out his “wacky lothario” schtick.",NEGATIVE,https://www.thetimes.co.uk/article/ant-man-and-the-wasp-quantumania-film-review-marvel-mg28txdb6
ant_man_and_the_wasp_quantumania,102784591,2023-03-02,Sameen Amer,False,2/5,rotten,The News International (Pakistan),"The whole thing seems to be built almost entirely on cliches and tropes, with no gravity, no sense of impact or consequence.",NEGATIVE,https://www.thenews.com.pk/tns/detail/1044136-in-the-picture
ant_man_and_the_wasp_quantumania,102784175,2023-03-01,Joel Harley,False,3/5,rotten,Starburst,Not even Rudd’s effortless charisma can save the characters from feeling lost against a background of grey-brown sludge and unremarkable landscaping. ,NEGATIVE,https://www.starburstmagazine.com/reviews/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102782734,2023-02-24,M.N. Miller,False,3/5,fresh,Ready Steady Cut,Ant-Man and The Wasp&#58; Quantumania is pure&#44; indulgent escapism that never forgets comic book movies are supposed to be fun&#46;,POSITIVE,https://readysteadycut.com/2023/02/24/ant-man-and-the-wasp-quantumania-review/
ant_man_and_the_wasp_quantumania,102781291,2023-02-20,Patrick Hicks,False,4/5,fresh,Feelin' Film Podcast,QUANTUMANIA takes the us deep into a micro-verse in this action-adventure space opera&#44; introducing us to a strange new world and bringing a new big bad to the MCU&#44; while reminding us all that it&apos;s never too late to stop being a dick&#46;,POSITIVE,http://feelinfilm.com/358/
ant_man_and_the_wasp_quantumania,102780376,2023-02-16,Mario Alegre,False,1.5/5,rotten,Próxima Tanda,&quot;Quantumania&quot; is&#44; essentially&#44; a two hour post-credits scene that left me totally uninterested in &quot;Kang&quot;&#44; his conquering&#44; and whatever his legacy is or will be&#46; &#91;Full Review in Spanish&#93;,NEGATIVE,https://proximatanda.com/cine/ant-man-and-the-wasp-quantumania-entretenimiento-tamano-hormiga/
ant_man_and_the_wasp_quantumania,102780910,2023-02-17,Stephen Romei,True,2.5/5,rotten,The Australian,"Some of the Marvel (and DC) franchises do feel a bit past their use-by date. “It’s never over,” Kang says at one point. He speaks the truth, for better or worse.",NEGATIVE,https://www.theaustralian.com.au/arts/review/antman-an-accidental-spoof/news-story/6de454c1e1ab5ebb4b2b7f82a3943bbf
ant_man_and_the_wasp_quantumania,102779616,2023-02-14,Robbie Collin,True,2/5,rotten,Daily Telegraph (UK)," For a franchise in need of refreshment, it’s anything but a quantum leap.",NEGATIVE,https://www.telegraph.co.uk/films/0/ant-man-wasp-quantumania-review-emotionless-void-digital-sludge/
ant_man_and_the_wasp_quantumania,102779482,2023-02-14,Matt Rodriguez,False,4/5,fresh,Shakefire,Phase 4 was rather lackluster in its presentation on both an individual level and the bigger MCU picture&#44; but Quantumania delivers an entertaining first act of what&apos;s to come&#46;&#160;Jonathan Majors conquers the film &#40;and our hearts&#41; as Marvel&apos;s next big bad&#46;,POSITIVE,https://shakefire.net/4313/ant-man-and-the-wasp-quantumania-review
ant_man_and_the_wasp_quantumania,102781777,2023-02-22,John Rocha,False,4/5,fresh,The Outlaw Nation (Youtube),Thoroughly enjoyed Ant Man And The Wasp&#58; Quantumania&#46; Jonathan Majors is a superstar with Michelle Pfeiffer matching him beat for beat&#46; The world building of the Quantum Realm is stunning&#46; It has the right mix of humor&#44; emotional stakes&#44; action&#44; and awe&#46; ,POSITIVE,https://youtu.be/vDYu3i9t-VQ
ant_man_and_the_wasp_quantumania,102780259,2023-02-16,Jorge Rivera Rubio,False,2/5,rotten,QiiBO,Trying to be many things&#59; a movie about family&#44; an explosive start to Phase 5 and the arrival of its great villain&#44; it achieves little of all that&#44; because its tone varies too widely between dense&#44; weird and messy&#46; &#91;Full review in Spanish&#93;,NEGATIVE,https://qiibo.com/entretenimiento/critica-de-ant-man-and-the-wasp-quantumania/180885/
ant_man_and_the_wasp_quantumania,102781241,2023-02-19,Rendy Jones,False,1.5/5,rotten,Rendy Reviews,That&#8217;s what I like about these Marvel films&#44; man&#46; I get older&#44; and they stay the same&#46; ,NEGATIVE,https://www.rendyreviews.com/movie-reviews/ant-man-and-the-wasp-quantumania-review
ant_man_and_the_wasp_quantumania,102780028,2023-02-15,Olly Richards,True,2/5,rotten,Time Out,"Marvel’s mini-hero is back in a movie that’s all scale, no fun.  ",NEGATIVE,https://www.timeout.com/movies/ant-man-and-the-wasp-quantumania-2023
ant_man_and_the_wasp_quantumania,102780494,2023-02-16,Razmig Bedirian,False,2/5,rotten,The National (UAE),"For those who recall the warnings He Who Remains gave in Loki (or even simply take a look at the titles the MCU has slated for the next year), it becomes quite clear how the film will end even before it begins.",NEGATIVE,https://www.thenationalnews.com/arts-culture/film-tv/2023/02/16/review-ant-man-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780414,2023-02-16,Marcelo Stiletano,False,2.5/5,rotten,La Nación (Argentina),"... this new adventure isn't as fun as the previous ones, it works only as by-the-book entertainment with more muscles than brains. [Full review in Spanish]",NEGATIVE,https://www.lanacion.com.ar/espectaculos/cine/estrenos-de-cine-ant-man-and-the-wasp-quantumania-presenta-a-la-nueva-victima-del-multiverso-de-nid16022023/
ant_man_and_the_wasp_quantumania,102781359,2023-02-20,Rosa Parra,False,2/5,rotten,The Daily Chela,&#8220;Ant-Man and the Wasp&#58; Quantumania&#8221; is a visual exposition filled with childish jokes and underwritten characters&#46; Phase Five has me asking why I should root for the little guy when there&#8217;s a titan like Majors portraying Kang&#46;,NEGATIVE,https://www.dailychela.com/ant-man-review-2/
ant_man_and_the_wasp_quantumania,102779738,2023-02-14,Robert Kojder,False,2.5/5,rotten,Flickering Myth,Jonathan Majors should be referred to as &#8220;the defibrillator&#8221; because his intense performance gives the film desperately needed life&#46; But the film is still unsatisfying&#44; emotionally thin&#44; and inconsequential,NEGATIVE,https://www.flickeringmyth.com/2023/02/movie-review-ant-man-and-the-wasp-quantumania-2023/
ant_man_and_the_wasp_quantumania,102781215,2023-02-19,Wendy Ide,True,2/5,rotten,Observer (UK),"The film’s main asset is Jonathan Majors as Kang the Conqueror: his performance, with its velvet-soft line deliveries and unfathomable, boundless rage, is the magnetic core of this incoherent effects-dump of a movie.",NEGATIVE,https://www.theguardian.com/film/2023/feb/19/ant-man-and-the-wasp-quantumania-review-incoherent-special-effects-dump-jonathan-majors
ant_man_and_the_wasp_quantumania,102779490,2023-02-14,Tessa Smith,False,3/5,fresh,Mama's Geeky,Marvel meets Star Wars kicks off the MCU Phase 5 with pure insanity and action&#46; Paul Rudd continues to deliver great humor&#44; but Jonathan Majors as Kang is the standout&#44; as he commands attention in every scene he&apos;s in&#46; It&apos;s not perfect&#44; but it&apos;s fun&#46;,POSITIVE,https://mamasgeeky.com/2023/02/ant-man-and-the-wasp-quantumania-review.html
ant_man_and_the_wasp_quantumania,102784444,2023-03-02,Edward Porter,False,2/5,rotten,Sunday Times (UK),"Despite a smattering of jokes, Peyton Reed’s film just isn’t as much fun as the others. ",NEGATIVE,https://www.thetimes.co.uk/article/the-son-and-the-best-films-reviewed-this-week-nxrfbmrm2
ant_man_and_the_wasp_quantumania,102781359,2023-02-20,Rosa Parra,False,2/5,rotten,The Daily Chela,&#8220;Ant-Man and the Wasp&#58; Quantumania&#8221; is a visual exposition filled with childish jokes and underwritten characters&#46; Phase Five has me asking why I should root for the little guy when there&#8217;s a titan like Majors portraying Kang&#46;,NEGATIVE,https://www.dailychela.com/ant-man-review-2/
ant_man_and_the_wasp_quantumania,102779975,2023-02-15,Jake Cole,True,2/5,rotten,Little White Lies,The post-Endgame MCU continues to be a slog.,NEGATIVE,https://lwlies.com/reviews/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102781057,2023-02-18,Christopher Machell,False,3/5,fresh,CineVue,Ant-Man and The Wasp: Quantumania may be lacking in any discernible drama or emotional stakes but it is easily one of the most solidly entertaining and spectacular of Marvel’s ‘Phase 4’ run of of film and TV.,POSITIVE,https://cine-vue.com/2023/02/film-review-ant-man-and-the-wasp-quantumania.html
ant_man_and_the_wasp_quantumania,102780388,2023-02-16,Don Kaye,False,4/5,fresh,Den of Geek,In the case of the third Ant-Man movie&#44; bigger does mean better&#44; but not without a few growing pains&#46;,POSITIVE,https://issuu.com/denofgeek/docs/den-of-geek-issue-9-shazam/56
ant_man_and_the_wasp_quantumania,102780524,2023-02-16,Kevin Maher,True,1/5,rotten,Times (UK),"It takes an impressive amount of ineptitude to plonk seasoned pros such as Douglas, Pfeiffer and Murray around a table and produce little more than awkward groans as Murray wheels out his “wacky lothario” schtick.",NEGATIVE,https://www.thetimes.co.uk/article/ant-man-and-the-wasp-quantumania-film-review-marvel-mg28txdb6
ant_man_and_the_wasp_quantumania,102780483,2023-02-16,Ricardo Rosado,False,3/5,rotten,Fotogramas,"... despite having excellent ingredients, this great adventure ends up repeating the franchise's go-to instruction manual in a surprisingly bland way. [Full review in Spanish]",NEGATIVE,https://www.fotogramas.es/peliculas-criticas/a42939390/ant-man-3-avispa-quantumania-critica-pelicula/
ant_man_and_the_wasp_quantumania,102781420,2023-02-21,Bob Grimm,False,1/5,rotten,Reno News and Review,You really don&apos;t have to do this to yourself&#46; You have the power to walk away&#46; ,NEGATIVE,https://renonr.com/2023/02/20/purple-and-painful-ant-man-and-the-wasp-quantumania-is-boring-and-surprisingly-unoriginal/
ant_man_and_the_wasp_quantumania,102780491,2023-02-16,Graeme Tuckett,False,2/5,rotten,Stuff.co.nz,"Marvel today is an amusement park, expanding, building new rides and attractions, trying, flailing and failing to recapture the magic of the past decade.",NEGATIVE,https://www.stuff.co.nz/entertainment/stuff-to-watch/300808687/antman-and-the-wasp-quantumania-is-this-sorry-load-of-nonsense-proof-that-marvel-is-done
ant_man_and_the_wasp_quantumania,102780041,2023-02-15,Chris Knight,False,3/5,fresh,National Post,"Come for the scenery, and settle in for the next two hours trying to make sense of it. There’s no guarantee that you’ll love it, but what’s the quantum realm without a little uncertainty?",POSITIVE,https://nationalpost.com/entertainment/movies/film-review-ant-man-and-the-wasp-quantumania 
ant_man_and_the_wasp_quantumania,102782182,2023-02-23,Kenneth R. Morefield,False,2.4/5,fresh,1More Film Blog,A return to what Marvel does best &#46;&#46;&#46; teasing the next movie&#46;,POSITIVE,https://1morefilmblog.com/2023/02/14/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102779555,2023-02-14,Jeff Nelson,False,2/5,rotten,Showbiz Cheat Sheet,Ant-Man and the Wasp&#58; Quantumania is an unwieldy and monotonous repackaging of what came before&#46;,NEGATIVE,https://www.cheatsheet.com/entertainment/ant-man-and-the-wasp-quantumania-movie-review.html/
ant_man_and_the_wasp_quantumania,102780821,2023-02-17,Eli Glasner,False,3/5,rotten,CBC News,This is the Marvel way&#58; The studio recruits actors and directors for their distinctive qualities&#44; but over time the thing that stuck out  gets filed down&#44; until they&apos;re just part of the machine&#46;  Ant-Man and the Wasp&#58; Quantumania is more of the same&#46;,NEGATIVE,https://www.cbc.ca/news/entertainment/ant-man-wasp-quantumania-1.6749393
ant_man_and_the_wasp_quantumania,102779563,2023-02-14,Fico Cangiano,False,3.5/5,fresh,CineXpress,The best entry of the trilogy&#46; Higher stakes&#44; dangers and repercussions within the trippy Quantum Realm and for the rest of the MCU&#46; Jonathan Majors is fantastic as Kang&#44; the next big villain for Marvel&#46; &#91;Full review in Spanish&#93;,POSITIVE,https://cinexpresspr.com/site/2023/02/14/resena-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102779861,2023-02-15,Sebastian Zavala Kahn,False,2/5,rotten,Me gusta el cine,A well-acted film with some elements that work&#44; but that in general&#44; doesn&apos;t quite come together&#59; and that by trying to do a lot&#44; it loses all the charm that was so present in its two predecessors&#46; Full review in Spanish&#46;,NEGATIVE,https://megustaelcine.com/critica-antman-and-the-wasp-quantumania-una-pelicula-con-buenas-actuaciones-con-elementos-que-funcionan-pero-en-general-se-siente-como-un-oportunidad-desperdiciada/
ant_man_and_the_wasp_quantumania,102780049,2023-02-15,John Lui,False,2/5,rotten,The Straits Times (Singapore),"The Quantum Realm offers dazzling eye candy, but the novelty does not last. And the lack of freshness continues with a threadbare plot that tries to distract from the fact this film exists mainly to introduce a new Marvel movie phase.",NEGATIVE,https://www.straitstimes.com/life/entertainment/at-the-movies-ant-man-as-a-regular-sized-hero-feels-like-a-letdown-in-quantumania-sequel
ant_man_and_the_wasp_quantumania,102780704,2023-02-17,Collin Garbarino,False,3/5,fresh,WORLD,Ant-Man and the Wasp&#58; Quantumania doesn&#8217;t feel like an Ant-Man movie&#44; but there&#8217;s still plenty of fun to be had&#46;,POSITIVE,https://wng.org/articles/ant-man-and-the-wasp-quantumania-1677119976
ant_man_and_the_wasp_quantumania,102779501,2023-02-14,Eric Eisenberg,False,2/5,rotten,CinemaBlend,&#91;A&#93; blockbuster that&#8217;s never compelling for more than five minutes at a time and has nothing original or special to contribute to the superhero genre&#46;,NEGATIVE,https://www.cinemablend.com/movies/ant-man-and-the-wasp-quantumania-review
ant_man_and_the_wasp_quantumania,102782142,2023-02-23,Matthew Turner,False,4/5,fresh,SciFiNow,"The stand-out element is Majors, whose unsettlingly cool, calm and collected performance as Kang will have you eagerly anticipating his next MCU appearance.",POSITIVE,https://www.scifinow.co.uk/reviews/ant-man-and-the-wasp-quantumania-review-kang-you-dig-it-yes-we-kang/
ant_man_and_the_wasp_quantumania,102779521,2023-02-14,Clarisse Loughrey,True,3/5,fresh,Independent (UK),"All in all – particularly when balanced against the weightiness of Majors’s performance – Quantumania nicely hits the mark: it’s goofy, but goofy to just the right degree.",POSITIVE,https://www.independent.co.uk/arts-entertainment/films/reviews/ant-man-quantumania-review-b2282134.html
ant_man_and_the_wasp_quantumania,102779701,2023-02-14,Gavia Baker-Whitelaw,False,2/5,rotten,The Daily Dot,Mostly it exists as connective tissue between different eras of the MCU&#44; displaying embarrassingly little interest in its own main characters&#46;,NEGATIVE,https://www.dailydot.com/unclick/ant-man-3-wasp-quantumania-review/
